CNAME,GES_FLD,WG,RA,DEC,SNR,TEFF,E_TEFF,LOGG,E_LOGG,FEH,XI,MH,ALPHA_FE,VRAD,E_VRAD,VSINI,E_VSINI,TEFF_PHOT,E_TEFF_PHOT,TEFF_IRFM,E_TEFF_IRFM,FBOL_IRFM,HE1,LI1,C1,C2,C3,N2,N3,O1,O2,NE1,NE2,NA1,MG1,MG2,AL1,AL2,AL3,SI1,SI2,SI3,SI4,S1,S2,S3,CA1,CA2,SC1,SC2,TI1,TI2,V1,V2,CR1,CR2,MN1,FE1,FE2,FE3,CO1,NI1,CU1,ZN1,SR1,Y1,Y2,ZR1,ZR2,NB1,MO1,RU1,BA2,LA2,CE2,PR2,ND2,SM2,EU2,GD2,DY2,SPT
07410816-3715319,NGC2451,WG11:WG10:WG12:WG13,115.28399999999806,-37.25886111111048,105.65285,4932.0,22.0,3.6605268,0.04816692,0.022620017000000003,0.85,,,79.62695,0.36550453,7.1304,4.968076,,,,,,,-1.0,8.34,,,,,8.922,,,,6.29,7.73,,6.56,,,7.68,7.28,,,,,,6.51,,3.21,3.5800002,5.1,5.15,4.3199997,,5.59,5.63,5.34,7.49,7.49,,5.01,6.26,4.3,4.6740002999999986,,,2.17,2.55,2.64,,2.15,,2.02,,1.6400001,,1.67,,,,,K0V
07464549-3907535,NGC2451,WG11:WG10:WG12:WG13,116.68954166666471,-39.131527777777116,103.0676,5069.0,21.0,4.3047695,0.021770144,0.31537703,0.85,,,81.562004,0.3657638,7.8131,5.3642454000000015,,,,,,,-1.0,8.68,,,,,,,,,6.7,7.96,,6.8799996,,,7.79,7.23,,,,,,6.89,6.68,3.63,3.8400002,5.49,5.42,4.69,,6.0,6.21,5.94,7.85,7.76,,5.3,6.65,4.54,4.754,,,2.44,2.97,3.0,,2.75,,2.3200002,,,,2.03,,0.77,,,K1IV
07430445-3804555,NGC2451,WG11:WG12:WG13,115.76854166666469,-38.08208333333268,157.48035,5741.0,24.0,4.25744,0.062205523,0.26069644,1.06,,,83.09475,0.364325,2.3645453,3.1590157000000003,,,,,,,-1.0,8.53,,,,,8.902000000000003,,,,6.41,7.8500004,,6.69,,,7.78,7.68,,,7.43,,,6.71,6.49,3.38,3.8000002,5.2,5.32,4.35,,5.83,5.7200003,5.64,7.73,7.79,,5.18,6.51,4.47,4.8840002999999985,,,2.35,,,,,,2.3100002,2.11,2.0,,1.69,,0.6,,,G6V
07434022-3839285,NGC2451,WG11:WG10:WG12:WG13,115.91758333333141,-38.657916666666004,139.08553,5727.0,4.0,4.3204365,0.025522651,-0.016640935,0.7,,,87.44975,0.36493912,5.6655,4.634811,,,,,,,1.1445974,8.09,,,,,9.302,,,,6.02,7.44,,6.21,,,7.39,7.32,,,,,,6.42,6.22,3.124,3.3300002,4.86,4.89,3.9699998,,5.58,5.535,5.32,7.47,7.42,,4.77,6.12,4.01,4.564,,,2.18,3.77,,,,,2.24,1.66,,,1.6,,0.37,,,G1V
07471043-3902494,NGC2451,WG11:WG12:WG13,116.79345833333132,-39.0470555555549,131.58133,5006.0,45.0,3.0183384,0.04964347,-0.3884947,1.1,,,97.04165,0.3646712,3.9275,3.4664521,,,,,,,0.7262283,7.87,,,,,8.942,,,,5.7999997,7.24,,6.1,,,7.15,6.95,,,,,,6.2000003,,2.72,3.0900002,4.67,4.69,3.75,,5.18,5.095,4.89,7.09,7.06,,4.56,5.85,3.67,4.274,,,1.98,2.47,2.45,,1.9,,1.894,0.74,1.44,,1.41,,0.17000002,,,G5IV
07454075-3907464,NGC2451,WG11:WG12:WG13,116.4197916666647,-39.1295555555549,19.315296,5834.0,0.0,4.22,0.0,0.16,1.1277814,,,140.7426,0.37615338,7.9275,5.805809,,,,,,,2.391911,,,,,,,,,,6.74,7.7,,6.89,,,8.01,8.54,,,8.05,,,6.751,,3.444,3.76,5.41,5.64,4.447,,5.97,6.075,5.87,7.94,8.29,,5.37,6.65,4.81,,,,2.77,,2.97,,,,2.204,,,,2.1,,0.99,,,G1.5V
07422984-3806287,NGC2451,WG11:WG12:WG13,115.62433333333135,-38.107972222221576,303.23508,7200.0,750.0,3.3,0.45,-0.5,2.0,,,,,11.900606,3.1866665000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A9IV
07455731-3908341,NGC2451,WG11:WG12:WG13,116.4887916666647,-39.1428055555549,146.60963,10008.0,750.0,3.8049383,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07463867-3748137,NGC2451,WG11:WG12:WG13,116.66112499999802,-37.80380555555492,265.26633,10900.0,750.0,3.8271606,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07474569-3727405,NGC2451,WG11:WG12:WG13,116.94037499999806,-37.46124999999937,182.00668,10100.0,750.0,4.3,0.2,0.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07491818-3804566,NGC2451,WG11:WG12:WG13,117.32574999999798,-38.08238888888824,218.37154,7153.0,0.0,4.01,0.0,-0.12,,,,,,,,,,,,,,2.2455206000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A7m
08012920-6027429,NGC2516,WG11:WG10:WG12,120.37166666666464,-60.46191666666566,59.06835600000001,5150.0,59.0,3.6729074,0.11589245,-0.227,1.07,,,-41.176,0.36533654,2.1833334,2.6674414,,,,,,,0.57,8.26,,,,,,,,,5.93,7.29,,6.16,,,7.29,7.13,,,,,,6.211,,3.074,3.14,4.75,4.89,3.8270001,,5.35,5.395,5.06,7.17,7.25,,4.65,5.98,3.93,4.3039999999999985,,,1.89,2.82,2.64,,,,1.904,,,,1.55,,,,,G5IV
07570115-6108175,NGC2516,WG11:WG10:WG12,119.25479166666464,-61.13819444444341,36.69265,4895.0,69.0,3.4663703000000003,0.12459225,-0.03,1.37,,,-20.279299,0.3666298,2.0,2.2828982000000004,,,,,,,1.0,8.12,,,,,9.032001,,,,6.03,7.49,,6.34,,,7.5,,,,,,,6.3710003,,3.304,3.39,4.99,5.22,4.137,,5.56,5.765,5.26,7.36,7.5,,4.96,6.18,4.33,4.0539999999999985,,,2.06,2.56,,,2.4,,1.974,1.24,1.95,,1.83,,0.56,,,G8III
07594121-6109251,NGC2516,WG11:WG10:WG12,119.92170833333135,-61.156972222221185,113.86568,6103.0,68.0,4.221216,0.13449691,-0.05,1.64,,,-19.952198000000006,0.39919898,21.712292,5.785277400000001,,,,,,,2.55,8.1,,,,,,,,,5.89,7.45,,6.49,,,7.43,7.54,,,7.32,,,6.341,,4.004,3.13,4.83,4.8,4.157,,5.52,5.605,5.39,7.37,7.38,,5.02,6.15,4.35,4.214,,,2.25,,,,,,2.0540001,,,,1.72,,,,,
07551614-6101207,NGC2516,WG11:WG10:WG12,118.817249999998,-61.02241666666563,58.50538,4911.0,59.0,2.5821078,0.11602976,-0.4,1.6,,,-12.6684,0.36531347,2.0638888,2.4212432,,,,,,,0.37,7.78,,,,,8.632,,,,5.78,7.25,,6.08,,,7.22,7.16,,,7.42,,,6.061,,2.784,2.95,4.51,4.67,3.5870001000000005,,5.11,5.165,4.78,6.99,7.08,,4.49,5.76,3.8,4.124,,,1.65,2.23,2.25,,,,1.6740000000000002,0.52,1.1700001,,1.21,,0.01,,,G5III
08003117-6108595,NGC2516,WG11:WG12,120.12987499999795,-61.14986111111008,59.145645,5501.0,57.0,4.5263834,0.11572836,0.11,1.10583,,,-8.608649,0.36652982,6.7915,5.043635,,,,,,,0.45,8.42,,,,,,,,,6.14,7.54,,6.47,,,7.46,7.52,,,,,,6.561,6.42,3.364,3.32,5.01,5.07,4.187,,5.76,5.8149996,5.54,7.53,7.55,,4.95,6.32,4.06,4.734,,,2.32,,,,,,2.3240001,,2.09,,1.87,,,,,K0V
07560336-6031274,NGC2516,WG11:WG12:WG13,119.01399999999798,-60.524277777776774,141.2911,10978.0,750.0,4.32264,0.2,0.1,2.0,,,17.0548,0.31199068,5.245,1.9599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07593210-6048450,NGC2516,WG11:WG10:WG12,119.883749999998,-60.81249999999898,74.33408,5489.0,67.0,4.265378,0.12315204,-0.04,1.6607599999999998,,,49.96505,0.40196678,20.081118,5.777229,,,,,,,3.04,,,,,,,,,,6.33,7.49,,6.43,,,7.49,7.57,,,7.76,,,6.6410003,,3.424,3.03,5.03,4.84,4.157,,5.69,5.5449996,5.42,7.43,7.5,,4.71,6.08,3.59,4.5539999999999985,,,2.15,3.03,,,,,2.344,,,,1.79,,,,,G2V
07583076-6025129,NGC2516,WG11:WG12,119.62816666666464,-60.42024999999899,45.49766,4925.0,67.0,3.5461912000000004,0.119013175,0.08,1.2016699,,,50.742554,0.36591697,2.1388888,2.7535686000000004,,,,,,,0.33,8.31,,,,,,,,,6.12,7.47,,6.36,,,7.56,7.48,,,,,,6.351,6.54,3.174,3.4,4.92,5.15,4.087,,5.58,5.705,5.41,7.44,7.61,,4.98,6.32,4.19,4.8039999999999985,,,2.32,2.52,2.91,,2.02,,2.0740001,1.07,1.8399999,,1.8,,0.59,,,K0IV
08002823-6021348,NGC2516,WG11:WG10:WG12,120.11762499999794,-60.35966666666566,44.559605,5517.0,67.0,4.4116116,0.12025951,-0.33,0.908965,,,51.65905,0.3668405,5.2114286,4.4699106,,,,,,,1.85,8.44,,,,,,,,,5.86,7.34,,6.25,,,7.25,7.36,,,,,,6.2410000000000005,,3.044,3.03,4.84,4.78,3.877,,5.34,5.5849996,5.01,7.11,7.16,,4.66,5.92,3.9,4.474,,,1.84,,,,,,1.7340001,,,,,,,,,G1.5V
07564930-6030483,NGC2516,WG11:WG10:WG12,119.20541666666469,-60.513416666665655,16.479364,5431.0,76.0,3.8948476,0.13992606,0.07,1.685,,,60.6038,0.37287447,2.0416665000000003,2.177909,,,,,,,1.75,,,,,,,,,,6.25,7.55,,6.45,,,7.44,6.88,,,7.28,,,6.271,,,3.36,5.24,5.14,4.417,,5.88,6.035,5.57,7.53,7.63,,5.18,6.23,4.53,4.294,,,2.39,,3.17,,,,1.8540001,,2.23,,,,0.75,,,G5IV-V
07591536-6052051,NGC2516,WG11:WG12:WG13,119.81399999999798,-60.8680833333323,191.38615,9915.0,750.0,3.8115654,0.3,-0.15,1.75,,,62.2395,0.3112601,2.9136364,1.0063636,,,,,,,,7.95,,,,,8.32,,,,,7.25,,,6.56,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07584349-6051425,NGC2516,WG11:WG10:WG12,119.68120833333134,-60.86180555555453,65.55789,5403.0,58.0,3.8069224,0.115600884,-0.21,1.05,,,68.85384,0.36579716,4.5875,3.7748415,,,,,,,1.69,8.06,,,,,,,,,6.01,7.5,,6.42,,,7.44,7.53,,,7.45,,,6.331,6.22,3.004,3.22,4.88,5.01,3.887,,5.39,5.455,5.04,7.19,7.23,,4.74,6.02,4.04,4.574,,,1.85,,2.92,,,,1.814,1.45,,,1.4,,,,,G5IV-V
07580698-6027260,NGC2516,WG11:WG10:WG12,119.5290833333313,-60.45722222222121,63.311157,5051.0,58.0,3.7066572,0.1162039,-0.35,0.95,,,75.3619,0.36525345,2.6263094,3.450667,,,,,,,0.83,8.32,,,,,,,,,5.86,7.33,,6.17,,,7.28,7.16,,,,,,6.171,,3.004,3.1,4.79,4.94,3.8070002,,5.28,5.225,4.94,7.08,7.1,,4.63,5.93,3.9,4.464,,,1.77,,2.56,,1.82,,1.7340001,1.8,,,1.48,,0.46,,,G5IV
07542322-6034452,NGC2516,WG11:WG10:WG12,118.59674999999798,-60.57922222222118,59.09725,5794.0,58.0,4.120774,0.116310954,0.14,1.12,,,89.49035,0.36621007,4.565,3.7999198,,,,,,,2.12,8.33,,,,,,,,,6.32,7.61,,6.42,,,7.58,7.59,,,7.46,,,6.561,6.41,3.434,3.42,4.98,5.09,4.107,,5.71,5.6749997,5.47,7.53,7.59,,4.94,6.3,4.22,4.704,,,2.19,,,,,,2.234,1.46,1.9299998,,1.62,,,,,G5IV-V
07552325-6018496,NGC2516,WG11:WG12:WG13,118.84687499999798,-60.31377777777675,186.55087,9420.0,750.0,3.68842,0.45,-0.1,1.25,,,,,,,,,,,,,,8.56,,,,,8.96,,,,,7.93,,,6.59,,,,,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07574551-6047026,NGC2516,WG11:WG12:WG13,119.43962499999796,-60.78405555555453,135.91335,10485.0,750.0,3.6954732,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07575737-6044162,NGC2516,WG11:WG12:WG13,119.48904166666463,-60.73783333333229,172.23836,8743.0,750.0,3.7954364,0.3,-0.25,1.75,,,,,,,,,,,,,,8.47,,,,,9.24,,,,,7.66,,,6.53,,,,,,,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08003141-6036306,NGC2516,WG11:WG12:WG13,120.130874999998,-60.608499999998976,116.85203,8000.0,750.0,2.9156218,1.0,-0.4,1.25,,,,,,,,,,,,,,7.99,,,,,8.72,,,,,7.62,,,6.46,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08003446-6042560,NGC2516,WG11:WG12:WG13,120.14358333333134,-60.71555555555453,116.3531,9600.0,750.0,4.1,0.2,-1.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08074522-4912215,NGC2547,WG11:WG12:WG13,121.9384166666646,-49.20597222222139,147.42561,5784.0,6.0,4.413513,0.008965324,-0.07421994,0.99,,,-2.22305,0.36523455,6.9305,5.2230196,,,,,,,2.6839676,7.91,,,,,,,,,5.93,7.49,,6.23,,,7.31,7.28,,,7.34,,,6.38,6.24,3.184,3.2,4.8,4.78,3.9199998,,5.55,5.6,5.22,7.38,7.37,,4.73,6.02,3.97,4.454,,,2.06,,2.62,,,,2.3300002,1.49,1.4200001,,1.67,,0.33,,,G1V
08100785-4916357,NGC2547,WG11:WG12:WG13,122.5327083333313,-49.2765833333325,327.64056,12798.0,750.0,4.131917,0.2,-0.5,2.0,,,8.1983,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08090250-4858172,NGC2547,WG11:WG10:WG12:WG13,122.2604166666646,-48.97144444444362,111.46006,5746.0,41.0,4.7860765,0.12362191,0.004389078,2.05,,,23.31055,0.36729643,10.637575,6.1652517,,,,,,,3.3137414,8.24,,,,,,,,,6.0699997,7.34,,6.41,,,7.39,7.41,,,7.42,,,6.4300003,,3.314,3.26,4.95,4.82,4.15,,5.53,5.645,5.47,7.44,7.43,,4.84,6.14,4.14,4.284,,,2.08,3.38,,,2.46,,1.92,1.68,,,1.84,,,,,G2V
08102667-4906532,NGC2547,WG11:WG12:WG13,122.61112499999793,-49.11477777777696,154.9766,7679.0,750.0,2.7925,1.0,-0.3,1.25,,,25.079699,0.31216535,5.7489996,2.1139998,,,,,,,,8.39,,,,,9.07,,,,,7.65,,,6.7,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A8m
08095922-4916108,NGC2547,WG11:WG12:WG13,122.49674999999792,-49.26966666666583,287.07117,11440.0,750.0,4.1760883,0.2,-0.3,2.0,,,27.2473,0.31151146,4.511428400000002,1.7342857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08105280-4936425,NGC2547,WG11:WG12:WG13,122.71999999999794,-49.61180555555472,78.71330999999998,4857.0,8.0,2.9576886000000004,0.05365121,0.06492617,1.3,,,34.70235,0.36490417,2.2027779,3.2938812000000004,,,,,,,-1.0,8.27,,,,,8.802,,,,6.3399997,7.59,,6.54,,,7.55,7.49,,,,,,6.4900002,,3.18,3.43,5.02,4.94,4.23,,5.64,5.52,5.53,7.48,7.51,,5.05,6.3,4.14,4.374,,,2.22,2.65,2.59,,2.1,,2.0340002,0.89,1.6700001,,1.49,,0.27,,,K1IV
08085860-4908550,NGC2547,WG11:WG10:WG12:WG13,122.24416666666464,-49.14861111111028,79.641685,4959.0,14.0,2.7353723,0.10183195,-0.25980324,1.49,,,42.848602,0.36488226,2.2881818,2.8489544,,,,,,,-1.0,8.09,,,,,8.702,,,,5.94,7.2999997,,6.0699997,,,7.25,7.22,,,,,,6.1600003,,2.74,3.25,4.62,4.79,3.76,,5.2,5.17,4.97,7.1,7.23,,4.67,5.93,3.85,4.4440002,,,1.76,2.15,2.31,,,,1.824,0.59,1.44,,1.34,,0.10000001,,,G5III
08084225-4915153,NGC2547,WG11:WG10:WG12:WG13,122.1760416666646,-49.25424999999917,69.95589,5074.0,26.0,3.2051764,0.020920174,-0.12952358,1.13,,,48.24305,0.3650349,2.147222,2.5146484,,,,,,,1.4018943,8.03,,,,,8.652000000000001,,,,6.0299997,7.3199997,,6.24,,,7.33,7.24,,,,,,6.37,6.37,2.94,3.3000002,4.87,4.88,3.9299998,,5.45,5.35,5.16,7.3,7.33,,4.78,6.07,3.95,4.464,,,2.07,2.38,2.43,,,,2.0440001,1.0,1.6400001,,1.55,,0.29,,,G8III
08110201-4916095,NGC2547,WG11:WG10:WG12:WG13,122.7583749999979,-49.269305555554716,25.779186,5576.0,200.0,4.445617,0.098146744,0.16525903,2.39,,,54.3876,0.36942625,3.446428500000001,3.5022314,,,,,,,-1.0,8.56,,,,,,,,,6.3,7.6,,6.666437599999999,,,7.67,,,,,,,6.291,,3.414,3.51,5.16,4.89,4.3469996,,5.91,5.9849997,5.74,7.57,7.58,,5.21,6.37,,,,,2.41,,,,,,1.664,,2.24,,1.97,,,,,K0IV
08104410-4913153,NGC2547,WG11:WG10:WG12:WG13,122.68374999999796,-49.22091666666583,90.39752,5105.0,3.0,2.5193548,0.012536866,-0.35776874,1.44,,,62.95425400000001,0.3647691,2.4790907000000004,2.9198494,,,,,,,0.74848413,7.63,,,,,8.482000000000001,,,,6.14,7.18,,6.1099997,,,7.2,7.05,,,7.83,,,6.1600003,5.92,2.72,3.0900002,4.56,4.63,3.6899998,,5.24,5.07,4.93,7.1,7.13,,4.57,5.84,3.89,4.294,,,1.57,1.85,2.22,,,,1.914,0.59,1.22,,1.17,,0.16,,,G5III
08080667-4911212,NGC2547,WG11:WG12:WG13,122.0277916666646,-49.1892222222214,139.32217,6374.0,151.0,4.543386,0.14517422,0.14305156,2.46,,,63.31315,0.36672753,9.878734,5.819135,,,,,,,2.1744757000000003,8.36,,,,,,,,,6.28,7.52,,6.42,,,7.59,7.75,,,,,,6.461,6.61,3.5839999,3.41,5.14,5.18,4.377,,5.72,5.915,5.58,7.6,7.72,,5.15,6.34,4.36,4.644,,,2.49,,3.06,,,,2.144,,1.76,,1.96,,,,,F8V
08093671-4911383,NGC2547,WG11:WG12:WG13,122.4029583333313,-49.19397222222138,227.63432000000003,10687.0,750.0,4.2458134,0.2,-0.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08095753-4908202,NGC2547,WG11:WG12:WG13,122.48970833333128,-49.13894444444362,390.34076,11422.0,750.0,4.0452676,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08102725-4909509,NGC2547,WG11:WG12:WG13,122.6135416666646,-49.16413888888808,227.34895,14108.0,750.0,4.219102,0.2,-0.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08105955-4917039,NGC2547,WG11:WG12:WG13,122.74812499999793,-49.28441666666584,292.38104,13640.0,750.0,3.9068594,0.3,-0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10360833-5813043,NGC3293,WG13,159.03470833333066,-58.21786111111015,188.15453,26547.0,1000.0,4.2150207,0.2,0.0,,,,-48.5698,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10354070-5812442,NGC3293,WG13,158.91958333333062,-58.212277777776784,461.78397,24930.0,750.0,3.6584005,0.45,0.0,10.0,,,-23.1121,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10354821-5812332,NGC3293,WG13,158.95087499999732,-58.20922222222122,266.93607000000003,26588.0,1000.0,4.141461,0.2,0.0,,,,1.5084,0.31205759999999994,5.9729996,2.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10355491-5812591,NGC3293,WG13,158.97879166666402,-58.21641666666568,385.99945,22740.0,750.0,3.2993827000000007,0.45,0.0,,,,12.84,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10355363-5814478,NGC3293,WG13,158.97345833333068,-58.24661111111014,347.79123,28543.0,1000.0,4.088476999999999,0.2,0.0,,,,55.6117,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10355422-5815267,NGC3293,WG13,158.975916666664,-58.25741666666567,331.5905,28374.0,1000.0,4.0956790000000005,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10355781-5812213,NGC3293,WG13,158.99087499999732,-58.20591666666571,507.61893,23958.0,750.0,3.7121398,0.45,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072859-5847592,NGC3532,WG11,166.86912499999718,-58.79977777777678,167.41038999999995,5897.0,57.0,4.3602195,0.11220212,0.244,1.05,,,-13.032901,0.36466065,4.49,4.141696,,,,,,,0.81,8.39,,,,,,,,,6.35,7.75,,6.55,,,7.68,7.68,,,7.25,,,6.651,6.44,3.384,3.44,5.09,5.18,4.2269998,,5.83,5.845,5.61,7.67,7.71,,5.04,6.41,4.36,4.8640003,,,2.2,,,,,,2.3040001,,,,1.62,,0.58,,,
12574905-6458511,NGC4815,WG11,194.4543749999968,-64.98086111111,57.56166500000001,4731.0,58.0,2.6235352,0.1153693,-0.174332,1.66,,,-70.479,0.36544576,2.1111112000000003,2.9028397,,,,,,,0.35,8.28,,,,,8.792,,,,6.02,7.39,,6.27,,,7.48,7.41,,,,,,6.191,,3.044,3.17,4.7,4.86,3.837000100000001,,5.39,5.365,5.17,7.2,7.33,,4.79,6.03,4.1,4.484,,,1.84,2.22,2.45,,,,1.7540001,0.85,1.6400001,,1.45,,0.36,,,
12574341-6458045,NGC4815,WG11,194.43087499999672,-64.96791666666556,82.08143000000003,4890.0,57.0,2.7895932,0.11468311,-0.04,1.61,,,-49.0085,0.3649514,2.0861110000000003,2.5836532,,,,,,,0.09,7.95,,,,,9.132,,,,6.04,7.37,,6.26,,,7.42,7.32,,,,,,6.231,,3.014,3.24,4.74,4.91,3.867,,5.41,5.4249997,5.24,7.27,7.4,,4.74,6.05,4.07,4.6140003,,,2.15,2.47,2.62,,,,2.2840002,1.05,1.9099998,,1.68,,0.38,,,
12581939-6453533,NGC4815,WG11,194.58079166666337,-64.89813888888781,68.04425,4003.0,66.0,1.517745,0.11752421,0.00158681,1.88,,,-34.13345,0.36638254,5.9537497,4.600011,,,,,,,-0.82,8.17,,,,,8.672,,,,6.41,7.61,,6.47,,,7.73,,,,,,,6.4510000000000005,,3.074,3.16,4.81,4.92,4.117,,5.51,5.5449996,,7.29,7.44,,5.12,6.45,4.65,3.904,,,2.11,2.29,2.91,,,,2.004,0.84,1.46,,1.43,,0.48,,,
12571312-6456090,NGC4815,WG11:WG10,194.30466666666337,-64.93583333333224,70.97847,4734.0,58.0,2.606902,0.11536776,-0.05,1.57,,,-9.1468,0.36516243,2.061111,2.919939,,,,,,,0.14,,,,,,,,,,6.07,7.45,,6.34,,,7.52,7.49,,,,,,6.271,,3.064,3.27,4.8,5.04,3.9870002,,5.44,5.4649997,5.28,7.31,7.38,,4.89,6.18,4.16,4.5939999999999985,,,2.03,2.33,2.47,,,,2.014,0.88,1.5799999,,1.58,,0.45,,,
15562994-5726584,NGC6005,WG11,239.124749999996,-57.449555555554596,119.43428,4773.0,57.0,2.7752159,0.11344988,0.2,1.56,,,-70.50194499999998,0.36460316,2.874545,3.6860435,,,,,,,0.54,8.4,,,,,8.932,,,,6.5,7.64,,6.56,,,7.77,7.75,,,,,,6.501,,3.264,3.49,4.99,5.14,4.2269998,,5.74,5.7349997,5.63,7.58,7.64,,5.14,6.47,4.36,4.544,,,2.32,2.62,2.74,,,,2.254,1.1,1.8499999,,1.73,,0.6,,,
15561874-5731192,NGC6005,WG11:WG10:WG13,239.07808333332932,-57.52199999999901,93.87617,4639.0,58.0,2.6405473,0.11397564,-0.0489833,1.56,,,-7.17375,0.36584526,7.299750299999999,5.354978599999999,,,,,,,-0.09,8.34,,,,,9.032001,,,,6.13,7.6,,6.47,,,7.62,7.61,,,,,,6.301,,3.0839999,3.23,4.86,4.99,4.097,,5.49,5.535,5.25,7.35,7.41,,4.98,6.22,4.18,4.474,,,1.91,2.28,2.42,,,,2.0340002,0.85,1.53,,1.53,,0.53,,,
15560777-5722216,NGC6005,WG11:WG10:WG13,239.0323749999959,-57.37266666666569,103.45501,4575.0,58.0,2.9591703,0.11315707,0.17,1.52,,,7.6401,0.36499202,3.8881946,3.968538,,,,,,,-0.22,8.63,,,,,8.402000000000001,,,,6.27,7.7,,6.58,,,7.76,7.73,,,,,,6.401,,3.304,3.45,4.95,5.13,4.237,,5.69,5.785,5.67,7.48,7.61,,5.18,6.44,4.37,4.584,,,2.29,2.47,2.67,,,,2.014,1.05,1.8499999,,1.79,,0.62,,,
16135757-5413471,NGC6067,WG11,243.48987499999592,-54.22974999999907,130.96921,4772.0,57.0,2.8426251,0.112501204,0.0300002,1.48,,,-49.50555,0.3644627,2.5051584,3.344209,,,,,,,0.22,8.17,,,,,8.922,,,,6.2,7.52,,6.43,,,7.59,7.5,,,,,,6.401,6.12,3.224,3.36,4.93,5.08,4.167,,5.6,5.5649996,5.44,7.44,7.49,,4.98,6.29,4.22,4.584,,,2.26,2.53,2.69,,,,2.2940001,1.1,1.75,,1.74,,0.58,,,
16131741-5414055,NGC6067,WG11:WG13,243.3225416666625,-54.2348611111102,361.25726,5458.0,500.0,0.40123457,1.2,0.0,1.0902945,,,-45.44435,0.3675787,14.342112,4.6498413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
