CNAME,GES_FLD,WG,RA,DEC,SNR,TEFF,E_TEFF,LOGG,E_LOGG,FEH,XI,MH,ALPHA_FE,VRAD,E_VRAD,VSINI,E_VSINI,TEFF_PHOT,E_TEFF_PHOT,TEFF_IRFM,E_TEFF_IRFM,FBOL_IRFM,HE1,LI1,C1,C2,C3,N2,N3,O1,O2,NE1,NE2,NA1,MG1,MG2,AL1,AL2,AL3,SI1,SI2,SI3,SI4,S1,S2,S3,CA1,CA2,SC1,SC2,TI1,TI2,V1,V2,CR1,CR2,MN1,FE1,FE2,FE3,CO1,NI1,CU1,ZN1,SR1,Y1,Y2,ZR1,ZR2,NB1,MO1,RU1,BA2,LA2,CE2,PR2,ND2,SM2,EU2,GD2,DY2,SPT
07391084-3739216,NGC2451,WG11:WG10:WG12:WG13,114.79516666666471,-37.65599999999936,154.00587,5524.0,13.0,4.4303555,0.0401463,0.02030777,1.28,,,17.090752,0.36589837,9.1656,6.256965599999999,,,,,,,2.9611397,8.08,,,,,,,,,6.15,7.5299997,,6.2799997,,,7.44,7.49,,,,,,6.55,6.25,3.03,3.3100002,5.01,4.9,4.14,,5.63,5.73,5.47,7.54,7.49,,4.81,6.2,3.94,4.5939999999999985,,,2.14,,,,,,2.2800002,1.89,,,1.67,,0.43,,,K0V
07460070-3740155,NGC2451,WG11:WG10:WG12:WG13,116.50291666666469,-37.67097222222159,203.7863,6506.0,251.0,3.797327,0.11187447,-0.05816055,2.05,,,17.198301,0.39187047,19.003763,6.104989,,,,,,,1.7437695,8.16,,,,,9.442,,,,6.1099997,7.41,,6.22,,,7.38,7.6,,,7.38,,,6.39,6.34,,3.23,4.8,4.79,4.2269998,,5.28,5.82,5.22,7.35,7.42,,4.84,5.96,4.18,4.354,,,2.51,,3.17,,,,2.5600002,1.3,2.05,,1.69,,,,,F5IV-V
07422175-3805322,NGC2451,WG11:WG10:WG12:WG13,115.59062499999806,-38.092277777777134,165.43993,5346.0,46.0,4.402171,0.080124654,0.4204710999999999,0.84666663,,,19.597752,0.36469257,5.007327,4.3370967,,,,,,,-1.0,8.62,,,,,,,,,6.99,8.14,,6.94,,,7.97,7.75,,,,,,6.79,6.61,3.61,4.0099998,5.41,5.44,4.67,,6.04,6.42,6.07,7.93,7.96,,5.54,6.86,4.73,5.034,,,2.56,2.92,,,2.56,,2.42,2.82,2.27,,1.8,,0.66,,,K0V
07425263-3803269,NGC2451,WG11:WG12:WG13,115.71929166666472,-38.057472222221584,223.23662,6302.0,71.0,4.205303,0.050714042,0.02030698,1.45,,,21.73785,0.36489615,5.873928,5.1770916,,,,,,,1.5697658,8.2,,,,,,,,,6.15,7.5699997,,6.27,,,7.44,7.52,,,7.21,,,6.5,6.32,,3.39,4.92,4.93,4.067,,5.58,5.61,5.38,7.49,7.52,,4.91,6.2,4.14,4.574,,,2.08,,,,,,2.23,1.2,,,1.6,,0.31,,,F8V
07404978-3719309,NGC2451,WG11:WG10:WG12:WG13,115.20741666666471,-37.325249999999386,161.30945,5269.0,23.0,4.496409,0.04939072,-0.08953965,1.91,,,22.09975,0.39270678,20.88845,5.8638434,,,,,,,3.1082666000000003,8.28,,,,,,,,,6.1299996,7.38,,6.24,,,7.34,7.68,,,,,,6.4300003,,3.294,3.2900002,4.85,4.67,3.9499998,,5.38,5.575,5.32,7.36,7.46,,4.67,6.0,3.87,4.294,,,2.03,2.72,,,,,2.2,,,,1.7,,,,,K1V
07445092-3751337,NGC2451,WG11:WG10:WG12:WG13,116.2121666666647,-37.859361111110466,98.15721,5402.0,14.0,4.4290404,0.038459618,0.12425502,0.8,,,22.261251,0.3653956,6.30075,4.7724853,,,,,,,-1.0,8.26,,,,,,,,,6.3599997,7.69,,6.5,,,7.62,7.42,,,,,,6.56,6.42,3.19,3.5600002,5.1,5.13,4.27,,5.73,5.83,5.61,7.63,7.62,,5.09,6.42,4.2,4.724,,,2.35,,,,,,2.15,2.27,,,1.73,,,,,K0V
07462485-3801106,NGC2451,WG11:WG10:WG12:WG13,116.60354166666471,-38.01961111111047,111.606636,5095.0,17.0,4.5039697,0.032469757,-0.016277276,1.42,,,23.47065,0.36618853,8.974,6.03491,,,,,,,1.5912666000000002,8.55,,,,,,,,,6.16,7.54,,6.25,,,7.43,7.27,,,,,,6.48,,3.08,3.3600001000000006,5.03,4.94,4.17,,5.69,5.6549997,5.46,7.47,7.41,,4.9,6.16,4.06,4.834,,,2.58,2.81,2.91,,2.28,,2.0400002,,,,1.91,,,,,K2V
07453855-3746418,NGC2451,WG11:WG12:WG13,116.41062499999805,-37.77827777777714,282.1279600000001,5765.0,29.0,4.385029,0.0070705796,-0.0015266129,1.71,,,23.6417,0.38065046,18.57984,5.6204634,,,,,,,3.232005,8.07,,,,,,,,,6.1,7.4,,6.25,,,7.3,7.49,,,,,,6.4900002,6.27,3.504,3.25,4.93,4.62,3.9499998,,5.63,5.6749997,5.33,7.45,7.42,,4.86,6.09,3.93,4.494,,,2.16,3.05,,,,,2.19,1.34,,,1.64,,0.22,,,G2V
07400185-3717353,NGC2451,WG11:WG12:WG13,115.00770833333141,-37.29313888888825,168.82823,5770.0,9.0,4.482844,0.049050275,0.007972153000000001,1.77,,,25.0121,0.3669294,11.154091,6.068115,,,,,,,3.3619735,8.06,,,,,,,,,6.12,7.5499997,,6.33,,,7.39,7.39,,,7.16,,,6.44,6.34,3.404,3.22,4.92,4.77,4.05,,5.54,5.535,5.41,7.5,7.41,,4.8,6.12,3.99,4.3840002999999985,,,2.01,3.01,,,,,2.0800002,1.56,,,1.63,,0.42,,,G2V
07392096-3742247,NGC2451,WG11:WG12:WG13,114.83733333333142,-37.70686111111048,329.35858,5594.0,37.0,4.329079599999999,0.031324092000000005,-0.06383207,1.41,,,25.036951,0.36570966,9.963486,6.300146,,,,,,,2.9370472000000003,8.12,,,,,,,,,6.1099997,7.44,,6.27,,,7.31,7.39,,,7.46,,,6.55,6.25,3.15,3.17,4.94,4.73,4.18,,5.52,5.455,5.32,7.41,7.35,,4.71,6.03,3.82,4.464,,,2.05,,,,,,2.17,1.54,,,1.57,,0.21,,,G2V
07444692-3752047,NGC2451,WG11:WG12:WG13,116.19549999999805,-37.86797222222158,69.74224,5796.0,13.0,4.262759,0.0063848905,-0.05029201,1.07,,,27.6858,0.36560547,4.46,3.721124,,,,,,,1.7428802,8.29,,,,,,,,,6.08,7.61,,6.52,,,7.55,7.29,,,8.25,,,6.48,6.12,3.324,3.5400002,5.06,5.06,4.14,,5.62,5.66,5.29,7.42,7.42,,4.97,6.26,4.15,4.684,,,2.09,,2.95,,,,2.0500002,1.59,,,1.56,,,,,G5IV-V
07410261-3720016,NGC2451,WG11:WG10:WG12:WG13,115.26087499999805,-37.33377777777714,171.03716,6762.0,500.0,3.7098765,0.45,0.0,1.6460727,,,28.9015,0.36847812,10.540733,5.1944776,,,,,,,3.28,8.14,,,,,9.0720005,,,,6.17,7.59,,6.17,,,7.42,7.19,,,7.01,,,6.3910003,6.26,4.374,3.17,5.21,4.95,4.607,,5.7,5.685,5.62,7.42,7.35,,5.08,6.28,3.94,4.484,,,2.32,3.77,2.71,,,,2.424,,2.48,,1.88,,,,,
07371492-3839194,NGC2451,WG11:WG10:WG12:WG13,114.31216666666474,-38.65538888888824,92.98977,5874.0,13.0,3.9174957,0.030456342,-0.11407626,1.06,,,28.952452,0.36519623,4.295,3.5606098,,,,,,,1.6213287,8.04,,,,,,,,,5.92,7.45,,6.2,,,7.31,7.33,,,,,,6.33,6.13,,3.2900002,4.82,4.82,3.9199998,,5.4,5.42,5.16,7.33,7.34,,4.77,6.03,4.0,4.454,,,1.77,,,,,,1.9999999,1.02,,,1.31,,,,,G1V
07453130-3901401,NGC2451,WG11:WG12:WG13,116.38041666666471,-39.02780555555489,167.46289,6827.0,297.0,4.1462803,0.2409187,0.08413155,1.94,,,29.5156,0.39200547,20.43017,5.827801999999998,,,,,,,2.9978860000000003,8.06,,,,,9.472,,,,6.2599998,7.0699997,,6.58,,,7.45,7.26,,,7.38,,,6.19,6.49,,2.99,5.04,4.81,5.1,,5.53,5.705,5.53,7.47,7.55,,6.19,6.3,4.18,4.454,,,2.55,,,,,,2.1200001,,,,1.79,,1.26,,,A7m
07461296-3724439,NGC2451,WG11:WG12:WG13,116.55399999999806,-37.41219444444382,391.50775,7007.0,0.0,4.13,0.0,-0.01,,,,30.9153,0.84852815,,,,,,,,,3.5131690000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1V
07440859-3816520,NGC2451,WG11:WG10:WG12:WG13,116.0357916666647,-38.28111111111046,175.55026,5884.0,17.0,4.295771599999999,0.047611475,0.352868,1.1,,,31.65725,0.36429116,2.6190908,3.29916,,,,,,,2.4189491000000003,8.44,,,,,,,,,6.6,7.8999996,,6.72,,,7.82,7.64,,,7.36,,,6.76,6.4,3.45,3.8300002,5.26,5.31,4.43,,5.93,5.75,5.84,7.83,7.82,,5.31,6.63,4.55,4.9040003,,,2.38,,,,,,2.3500001,1.99,,,1.71,,0.58,,,G6V
07473514-3750487,NGC2451,WG11:WG12:WG13,116.89641666666469,-37.84686111111048,219.35579,6473.0,0.0,3.88,0.0,-0.04,1.4509763999999998,,,31.78305,3.0225532000000004,,,,,,,,,2.31,8.1,,,,,9.442,,,,6.43,7.49,,6.28,,,7.35,7.45,,,7.57,,,6.421,6.55,4.384,2.95,4.95,4.74,4.427,,5.55,5.5049996,5.21,7.6,7.63,,4.85,6.05,3.62,4.224,,,2.31,,,,,,2.124,,,,,,,,,F5IV-V
07441001-3822591,NGC2451,WG11:WG12:WG13,116.04170833333136,-38.383083333332685,78.59317,5970.0,6.0,4.267976999999999,0.03470099,0.30845466,1.13,,,33.463654,0.3654596,4.385,3.839618,,,,,,,2.6296272000000003,8.34,,,,,,,,,6.44,7.81,,6.67,,,7.75,7.52,,,7.37,,,6.740000200000001,6.42,3.464,3.68,5.17,5.15,4.37,,5.9,6.1,5.79,7.78,7.73,,5.16,6.55,4.38,4.8840002999999985,,,2.29,,2.89,,,,2.2900002,1.77,,,1.63,,0.71,,,G1.5V
07460194-3744541,NGC2451,WG11:WG10:WG12:WG13,116.50808333333136,-37.74836111111046,172.69856,6319.0,0.0,3.85,0.0,-0.03,1.3755796999999998,,,33.5577,0.41583535,22.41921,6.3670444,,,,,,,1.649744,8.21,,,,,,,,,6.23,7.5,,6.36,,,7.47,8.01,,,7.57,,,6.561,,,3.35,4.92,5.16,4.277,,5.61,5.845,5.25,7.49,7.61,,4.88,6.16,4.31,4.6340002999999985,,,2.24,,,,,,2.764,,,,1.64,,,,,F5IV-V
07392014-3736599,NGC2451,WG11:WG10:WG12:WG13,114.83391666666469,-37.61663888888826,230.60124,6583.0,16.0,4.188879,0.013460872,0.26536778,1.67,,,34.372803000000005,0.3648538,5.8929285999999985,5.1291943,,,,,,,-1.0,8.39,,,,,8.782001,,,,6.49,7.72,,6.56,,,7.69,7.82,,,7.4,,,6.76,6.44,3.744,3.67,5.2,5.13,4.5,,5.86,5.7200003,5.76,7.72,7.72,,5.24,6.48,4.41,4.794,,,2.25,,,,,,2.3400002,1.34,,,1.6,,0.58,,,F8V
07373014-3849083,NGC2451,WG11:WG12:WG13,114.37558333333142,-38.81897222222156,89.472626,5780.0,6.0,4.342265599999998,0.024149979,0.009411261,0.85,,,34.439003,0.36532074,4.7,4.051668,,,,,,,1.452206,8.11,,,,,,,,,6.0899997,7.48,,6.3999996,,,7.41,7.29,,,,,,6.5,6.08,3.214,3.39,5.0,4.93,4.08,,5.69,5.67,5.39,7.52,7.48,,4.89,6.24,4.15,4.534,,,2.14,,,,,,2.23,1.69,,,1.54,,,,,G5IV-V
07462405-3900464,NGC2451,WG11:WG10:WG12:WG13,116.60020833333135,-39.01288888888824,209.3087,6074.0,31.0,3.971964,0.100992985,0.07441335,1.34,,,35.44485,0.3646823,5.05,4.2741932999999985,,,,,,,-1.0,8.2,,,,,8.842,,,,6.22,7.58,,6.3399997,,,7.52,7.54,,,6.99,,,6.56,6.32,,3.52,5.01,5.02,4.09,,5.66,5.54,5.41,7.53,7.55,,4.92,6.29,4.22,4.644,,,2.16,,2.7,,,,2.26,1.3,,,1.57,,0.38,,,F8V
07464064-3858460,NGC2451,WG11:WG10:WG12:WG13,116.66933333333135,-38.97944444444378,192.803,6161.0,34.0,3.991413,0.08522641,0.086013384,1.44,,,37.2701,0.36485383,5.3895,4.8518919999999985,,,,,,,-1.0,8.24,,,,,8.792,,,,6.2599998,7.47,,6.33,,,7.53,7.61,,,7.16,,,6.54,6.26,3.464,3.5300002,4.97,5.0,4.09,,5.65,5.55,5.46,7.52,7.59,,4.94,6.26,4.28,4.6140003,,,2.1,,2.68,,,,2.2,1.2,,,1.6,,0.42,,,F8V
07452008-3718296,NGC2451,WG11:WG10:WG12:WG13,116.3336666666647,-37.30822222222158,143.45816000000005,6239.0,54.0,4.1370287,0.05274487,0.021703146,1.39,,,38.674652,0.36507466,5.393,4.767903,,,,,,,1.7212048999999998,8.19,,,,,,,,,6.16,7.44,,6.29,,,7.45,7.52,,,7.19,,,6.4700003,6.24,,3.43,4.91,4.94,4.17,,5.6,5.54,5.41,7.47,7.48,,4.96,6.22,4.28,4.564,,,2.12,,2.77,,,,2.19,1.17,,,1.54,,,,,F8V
07483292-3801338,NGC2451,WG11:WG12:WG13,117.1371666666647,-38.026055555554905,122.97773,6121.0,38.0,4.1466059999999985,0.020381302,0.004487265,1.5350001,,,38.881653,0.36529058,5.565214,4.9714313,,,,,,,1.717861,8.18,,,,,,,,,6.15,7.46,,6.3199997,,,7.45,7.43,,,7.17,,,6.42,6.21,,3.39,4.86,4.91,3.9599998,,5.54,5.42,5.32,7.42,7.45,,4.94,6.17,4.22,4.484,,,1.94,,,,,,2.0800002,1.14,,,1.59,,0.37,,,F8V
07384318-3844205,NGC2451,WG11:WG12:WG13,114.67991666666471,-38.73902777777713,154.13538,6156.0,11.0,3.924413,0.044643357,-0.26956785,1.48,,,40.1445,0.36531013,6.006,5.3809943,,,,,,,1.8280067,7.96,,,,,8.612,,,,5.92,7.16,,6.08,,,7.18,7.32,,,6.91,,,6.25,6.09,,2.99,4.71,4.63,4.31,,5.21,5.3,5.08,7.14,7.18,,4.63,5.84,3.76,4.224,,,1.68,,,,,,2.02,0.85,,,1.34,,,,,F8V
07425133-3840380,NGC2451,WG11:WG12:WG13,115.71387499999805,-38.67722222222157,182.79007,6016.0,15.0,4.030941,0.087489985,0.039671447,1.8333334,,,40.86035,0.3661716,9.740091,5.9137373,,,,,,,-1.0,8.1,,,,,8.792,,,,6.25,7.5,,6.46,,,7.53,7.36,,,7.22,,,6.4500003,6.2,3.474,3.48,5.0,4.92,4.12,,5.55,5.57,5.48,7.48,7.48,,5.05,6.21,4.29,4.584,,,1.97,,,,,,1.86,1.27,,,1.56,,0.39,,,G0.5IV
07462365-3805219,NGC2451,WG11:WG10:WG12:WG13,116.5985416666647,-38.08941666666603,201.88638,6301.0,0.0,3.84,0.0,-0.03,1.3680722,,,42.791702,0.5245268,28.526432,7.3738904,,,,,,,1.5082103999999998,8.17,,,,,,,,,6.24,7.62,,6.4,,,7.51,7.8,,,7.63,,,6.541,6.27,4.294,3.04,4.87,4.89,4.3269997,,5.59,5.745,5.42,7.52,7.47,,4.89,6.24,4.24,4.834,,,2.1,,2.91,,,,2.3140001,,,,1.66,,,,,F5IV-V
08014071-6106068,NGC2516,WG11:WG12,120.41962499999799,-61.10188888888786,71.40114,5548.0,58.0,4.4656672,0.11517156,0.103208,1.14,,,6.6738,0.36602157,6.5237503,4.96031,,,,,,,0.97,8.32,,,,,,,,,6.24,7.58,,6.45,,,7.58,7.59,,,7.53,,,6.501,6.35,3.264,3.3,4.97,5.04,4.127,,5.72,5.745,5.55,7.5,7.56,,4.94,6.31,4.15,4.7639999999999985,,,2.26,,,,,,2.214,1.7,,,1.69,,,,,G2V
07550546-6036336,NGC2516,WG11:WG10:WG12,118.772749999998,-60.6093333333323,49.73409,5186.0,59.0,4.403814,0.11657854,-0.106401,1.19,,,8.31765,0.36775425,7.9764004,5.5530534000000005,,,,,,,1.4,,,,,,,,,,6.05,7.45,,6.32,,,7.37,,,,7.99,,,6.4510000000000005,,3.234,3.04,4.89,4.88,4.097,,5.54,5.6749997,5.29,7.3,7.36,,4.7,6.05,3.84,4.6140003,,,2.19,3.24,,,2.37,,2.174,2.03,,,1.82,,,,,K1V
07590020-6109585,NGC2516,WG11:WG10:WG12,119.7508333333313,-61.16624999999896,71.78775999999998,5539.0,58.0,4.3616967,0.11481685,-0.463,0.82,,,15.8837,0.36499804,2.0,2.0948830000000003,,,,,,,1.12,7.96,,,,,,,,,5.71,7.32,,6.12,,,7.14,7.32,,,7.37,,,6.061,5.82,3.004,2.84,4.63,4.64,3.607,,5.13,5.0049996,4.73,6.94,6.98,,4.5,5.72,3.61,4.234,,,1.55,,,,,,1.6240001,1.07,,,0.94,,,,,G1.5V
07592548-6040508,NGC2516,WG11:WG10:WG12,119.85616666666462,-60.68077777777678,107.32153999999998,5906.0,57.0,4.1798983,0.11306367,0.07,1.06,,,17.2626,0.3652004,4.9625,4.1821804,,,,,,,2.17,8.32,,,,,,,,,6.25,7.58,,6.35,,,7.51,7.63,,,7.42,,,6.481,6.3,3.244,3.25,4.88,4.96,4.027,,5.66,5.615,5.44,7.49,7.54,,4.89,6.26,4.21,4.714,,,2.17,,,,,,2.194,1.41,,,1.47,,,,,F8V
07571619-6025379,NGC2516,WG11:WG12:WG13,119.31745833333132,-60.42719444444342,139.13814,9062.0,750.0,3.867167,0.3,-0.4,2.0,,,19.7095,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07573456-6059351,NGC2516,WG11:WG12:WG13,119.393999999998,-60.993083333332294,90.97841,8678.0,750.0,3.6785,0.45,0.0,2.25,,,19.7566,3.0,,,,,,,,,,8.53,,,,,8.94,,,,,7.78,,,6.68,,,,,,,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08000021-6040083,NGC2516,WG11:WG10:WG12,120.000874999998,-60.66897222222122,52.74566700000001,5199.0,59.0,4.435908,0.11725268,-0.05,1.23455,,,22.358952,0.36806163,9.027599,6.1725087,,,,,,,2.36,,,,,,,,,,6.03,7.48,,6.28,,,7.41,7.51,,,7.67,,,6.4510000000000005,,3.024,3.1,4.85,4.72,3.9870002,,5.62,5.7549996,5.35,7.37,7.46,,4.67,6.09,3.69,4.4440002,,,2.06,,,,2.27,,2.244,,,,1.77,,,,,K1V
07541167-6048001,NGC2516,WG11:WG10:WG12,118.548624999998,-60.80002777777675,69.01652,5503.0,66.0,4.2695865999999985,0.11670149,-0.00298497,1.67,,,22.807951,0.3690406,11.157425,6.0767813,,,,,,,2.97,8.27,,,,,,,,,6.11,7.4,,6.37,,,7.28,7.43,,,7.5,,,6.431,,3.324,3.02,4.88,4.76,4.067,,5.58,5.5849996,5.29,7.35,7.41,,4.63,5.97,3.9,4.644,,,2.12,2.92,,,,,2.394,1.63,,,1.55,,,,,G2V
07573608-6048128,NGC2516,WG11:WG10:WG12,119.40033333333132,-60.803555555554546,56.404873,5593.0,59.0,4.5731974000000015,0.116654925,0.0,1.335,,,23.0192,0.36705828,7.50325,5.4304585,,,,,,,2.9,8.47,,,,,,,,,6.05,7.49,,6.24,,,7.45,7.42,,,,,,6.481,6.5,3.164,3.2,4.95,5.03,4.067,,5.72,5.785,5.42,7.42,7.5,,4.82,6.16,4.12,4.6740002999999986,,,2.32,,3.06,,,,2.3240001,,,,1.95,,,,,G2V
07550592-6104294,NGC2516,WG11:WG10:WG12,118.77466666666466,-61.07483333333232,109.53909,5788.0,65.0,4.524613400000002,0.115654714,0.02,1.14136,,,23.484901,0.36807883,11.636137,5.981825,,,,,,,2.85,8.14,,,,,,,,,6.07,7.45,,6.3,,,7.35,7.73,,,7.87,,,6.381,6.29,3.244,3.12,4.83,4.84,3.977,,5.6,5.705,5.3,7.43,7.47,,4.78,6.05,4.09,4.484,,,2.29,2.95,,,,,2.394,1.51,,,1.58,,0.58,,,G2V
07574106-6043386,NGC2516,WG11:WG12:WG13,119.4210833333313,-60.72738888888785,216.12508,9117.0,750.0,4.0061230000000005,0.2,0.0,2.25,,,23.5677,3.0059826000000003,,,,,,,,,,8.46,,,,,8.65,,,,,7.83,,,6.55,,,,,,,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07583485-6103121,NGC2516,WG11:WG10:WG12,119.64520833333134,-61.05336111111006,100.2731,6008.0,66.0,4.476074,0.12182325,0.08,1.18213,,,23.6656,0.36873737,12.039318,5.8898897,,,,,,,3.09,8.05,,,,,,,,,6.11,7.55,,6.32,,,7.42,7.47,,,7.75,,,6.471,6.06,3.554,3.15,4.95,4.83,4.137,,5.69,5.685,5.38,7.51,7.53,,4.9,6.12,4.07,4.664,,,2.27,,,,,,2.374,1.5,,,1.62,,,,,G0V
08000944-6033355,NGC2516,WG11:WG10:WG12,120.03933333333131,-60.5598611111101,80.81368,5851.0,58.0,4.5706444,0.1145395,-0.0499997,1.25,,,23.685402,0.36685148,8.904200999999997,6.1446013,,,,,,,3.0,8.19,,,,,,,,,6.04,7.43,,6.23,,,7.47,7.49,,,7.36,,,6.4110003,6.44,3.284,3.08,4.87,4.85,3.977,,5.57,5.605,5.32,7.38,7.47,,4.82,6.1,4.07,4.524,,,2.23,,2.92,,,,2.344,1.41,,,1.67,,,,,G1V
07585302-6036106,NGC2516,WG11:WG12:WG13,119.72091666666466,-60.60294444444342,93.48921,7600.0,750.0,3.8,0.3,-0.7,2.0,,,23.7613,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A8m
08013658-6059021,NGC2516,WG11:WG12,120.40241666666464,-60.98391666666564,61.640587,5692.0,66.0,4.4093733,0.11749409,-0.04,1.11616,,,24.084051,0.36838937,10.075455,6.2636957,,,,,,,2.87,,,,,,,,,,6.05,7.49,,6.24,,,7.28,7.37,,,7.51,,,6.431,6.3,3.294,3.04,4.92,4.89,4.027,,5.65,5.5249996,5.35,7.43,7.42,,4.75,6.08,3.98,4.6340002999999985,,,2.22,3.07,,,,,2.404,1.54,,,1.37,,,,,G2V
07551977-6104200,NGC2516,WG11:WG10:WG12,118.832374999998,-61.072222222221185,128.55598,6001.0,58.0,4.5006967000000015,0.1168536,-0.0246604,1.26,,,24.4064,0.37079218,14.241119,5.329466,,,,,,,3.02,8.15,,,,,,,,,6.09,7.43,,6.33,,,7.47,7.5,,,7.75,,,6.3610000000000015,6.25,3.684,3.07,4.85,4.85,4.017,,5.6,5.5849996,5.22,7.44,7.57,,4.72,6.05,4.03,4.494,,,2.19,,,,,,2.3040001,1.38,,,1.8,,1.05,,,F9IV-V
07575215-6100318,NGC2516,WG11:WG10:WG12,119.46729166666461,-61.00883333333232,51.34931,5267.0,59.0,4.6583242,0.11562746,-0.02,1.39,,,24.443302,0.3673032,7.7625003,5.3836656,,,,,,,2.19,,,,,,,,,,6.07,7.49,,6.16,,,7.44,7.57,,,,,,6.311,,3.124,3.19,4.92,5.0,4.017,,5.61,5.745,5.36,7.37,7.47,,4.86,6.13,3.89,4.5939999999999985,,,2.2,2.85,,,,,2.144,1.99,1.99,,1.89,,1.0,,,K1V
07553236-6023094,NGC2516,WG11:WG10:WG12,118.88483333333131,-60.385944444443425,81.56022,5671.0,66.0,4.528137999999998,0.11555614,0.04,1.12165,,,24.457352,0.36760703,10.207576,6.219766,,,,,,,2.89,8.3,,,,,,,,,6.06,7.52,,6.22,,,7.41,7.51,,,7.91,,,6.431,6.43,3.264,3.13,4.91,4.93,4.047,,5.66,5.6349998,5.42,7.47,7.52,,4.81,6.12,4.1,4.584,,,2.31,3.0,,,,,2.444,1.68,,,1.73,,0.94,,,G2V
07564410-6034523,NGC2516,WG11:WG10:WG12,119.183749999998,-60.581194444443426,55.812668,5574.0,59.0,4.515935400000001,0.11752109,0.0,1.345,,,24.650501,0.36819288,9.430563,6.3341618,,,,,,,2.82,8.36,,,,,,,,,6.02,7.45,,6.28,,,7.41,7.57,,,7.39,,,6.401,,3.244,3.13,4.86,4.82,4.007,,5.63,5.7549996,5.38,7.39,7.48,,4.8,6.09,4.02,4.684,,,2.22,,3.05,,,,2.264,,,,1.81,,,,,G2V
07541553-6058079,NGC2516,WG11:WG10:WG12,118.56470833333134,-60.96886111111011,73.03704,5449.0,58.0,4.6005416,0.11475549,0.0150021,1.43,,,24.737652,0.36683565,8.6696,5.950737,,,,,,,2.85,8.42,,,,,,,,,6.06,7.5,,6.24,,,7.39,7.47,,,,,,6.431,6.41,3.244,3.12,4.93,4.95,4.067,,5.64,5.7749996,5.4,7.41,7.45,,4.81,6.14,3.93,4.644,,,2.28,,2.96,,2.38,,2.264,1.74,,,1.78,,,,,K1V
07544342-6024437,NGC2516,WG11:WG10:WG12,118.68091666666464,-60.41213888888786,73.16255,5433.0,58.0,4.5320525,0.11518361,0.00128311,1.09925,,,24.78445,0.36597028,6.50775,4.9550314,,,,,,,2.78,8.1,,,,,,,,,6.0,7.43,,6.27,,,7.45,7.36,,,,,,6.431,,3.074,3.15,4.88,4.91,3.9870002,,5.61,5.6549997,5.37,7.4,7.49,,4.79,6.15,3.96,4.574,,,2.22,,,,2.28,,2.254,1.92,,,1.81,,,,,G2V
07574792-6056131,NGC2516,WG11:WG10:WG12,119.44966666666464,-60.936972222221186,67.5809,5499.0,58.0,4.577371,0.11544876,0.0294395,1.29,,,25.429302,0.36608988,6.539000499999998,4.8722734,,,,,,,2.71,,,,,,,,,,6.05,7.47,,6.24,,,7.46,7.46,,,7.68,,,6.421,,3.144,3.17,4.9,4.98,4.017,,5.62,5.705,5.39,7.4,7.48,,4.8,6.17,3.94,4.6940002,,,2.25,3.56,,,,,2.264,1.75,,,1.89,,,,,G2V
07584257-6040199,NGC2516,WG11:WG10:WG12,119.677374999998,-60.67219444444343,82.901855,5558.0,66.0,4.5249815,0.1163456,-0.0299997,1.2808051,,,25.48245,0.3675661,10.172728,6.2395,,,,,,,2.73,8.43,,,,,8.992,,,,6.02,7.43,,6.34,,,7.39,7.5,,,7.73,,,6.3710003,,3.034,3.05,4.83,4.85,3.9970002,,5.56,5.5649996,5.31,7.39,7.41,,4.71,6.08,4.03,4.604,,,2.28,,,,,,2.334,1.6,,,1.58,,,,,G2V
07562154-6058089,NGC2516,WG11:WG10:WG12,119.08974999999796,-60.96913888888786,48.60393,5126.0,59.0,4.5905895,0.11697825,-0.0606127,1.28,,,25.7924,0.36810088,8.7822,5.977345,,,,,,,1.92,8.66,,,,,,,,,6.1,7.47,,6.38,,,7.39,7.42,,,7.96,,,6.501,,3.404,3.21,5.09,4.86,4.277,,5.71,5.765,5.41,7.37,7.49,,4.78,6.17,3.83,4.354,,,2.35,2.96,,,2.55,,2.254,,,,1.82,,,,,K2V
08004530-6030299,NGC2516,WG11:WG12:WG13,120.18874999999798,-60.50830555555454,133.85687,9674.0,750.0,3.9694297,0.3,-0.05,2.0,,,36.1021,0.31192312,5.003571,1.8857142,,,,,,,,8.48,,,,,8.87,,,,,7.73,,,6.63,,,,,,,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
